mode,old_mode_alias,shared_prefix_tokens,shared_kv_bytes,num_agents,decode_tokens_per_agent,ring_shards,reduction_topology,sram_total_bytes,sram_peak_region_bytes,local_sram_read_bytes,private_kv_write_bytes,payload_bytes,total_wire_bytes,max_directed_link_load_bytes,mean_active_link_load_bytes,network_latency_s,compute_latency_s,sram_latency_s,serialized_latency_s,throughput_bound_latency_s,critical_path_latency_s,estimated_attention_stage_latency_s,attention_stage_latency_s,estimated_end_to_end_proxy_latency_s,metric_warning,estimated_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,setup_replication_payload_gib,setup_replication_wire_tib,steady_state_local_decode_read_gib,central_sram_read_bytes,central_query_payload_bytes,central_result_payload_bytes,central_compute_proxy_bytes,central_router_in_bytes,central_router_out_bytes,central_max_link_load_bytes,central_hotspot_ratio,central_compute_bytes_or_ops,central_region_queue_time_s,attention_stage_proxy_latency_s,query_bytes_sent,partial_bytes_returned,query_scatter_latency_s,local_shard_compute_latency_s,reduction_latency_s,local_suffix_latency_s,merge_latency_s,central_query_mesh_latency_s,central_sram_read_latency_s,central_compute_latency_s,central_return_mesh_latency_s,central_queue_latency_s,reduction_bytes,reduction_wire_bytes,reduction_byte_hops,query_scatter_byte_hops,partial_reduce_byte_hops,result_return_byte_hops,reduction_hops,reduction_edges,num_reduction_steps,setup_cycles,steady_state_cycles,max_reduction_link_load_bytes,query_tile_bytes,partial_state_bytes,online_state_bytes,state_vector_dim,state_dtype_bytes,scalar_state_bytes,query_dtype_bytes,packet_bytes,packet_model,actual_query_tile_sizes,requested_query_tile_size,logical_decode_queries,query_tiles,query_tile_payload_bytes_per_step,partial_state_payload_bytes_per_step,shard_group_size,placement_unit,regions_per_shard,shard_bytes,shard_region_bytes,shard_bytes_per_region,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,valid_capacity,capacity_valid,capacity_violation_reason,vc_model,agents,decode_tokens,link_bandwidth_gbps,region_sram_bandwidth_tibps,region_capacity_gib
Replicate-All,,32768,4294967296,16,64,,,68853694464.0,4303355904.0,274877906944,134217728,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.012506104,0.012506104,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,256.0,,,,,,,,,,,0.484952587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 4303355904.0 exceeds capacity 1073741824.0,,16,64,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,64,,,4429185024.0,4294967296.0,4398046511104,134217728,4398063288320.0,47004301393920.0,3023662743552.0,267069894283.63635,30.236632556,0.200006104,0.200006104,30.43663866,30.43663866,30.43663866,30.43663866,30.43663866,30.43663866,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,,,,4398046511104,,,,,,,,,,30.43663866,8388608,8388608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,64,,,
Central-KV-Stationary,,32768,4294967296,16,64,,,4429185024.0,4294967296.0,549755813888,134217728,25427968.0,343277568.0,17039360.0,9807930.514285713,0.000263241,0.01717987,0.025,0.042443111,0.04217987,0.04218001,0.04217987,0.04217987,0.04217987,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.042443111,0.000263241,0.04217987,4.125,4.0,512.125,0.023681640625,0.0003122091293334961,0.015869140625,1.7373043146239024,"(7,7)->(6,7)",,,,,549755813888,8388608,17039360,17592186044416.0,8388608,17039360,17039360.0,1.7373043146239024,17592186044416.0,0.04217987,0.04217987,8388608,17039360,8.8367e-05,,0.0,0.0,0.0,8.8367e-05,0.025,0.01717987,0.000174874,0.04217987,,,,,,,,,,,,,65536,133120,,,,,,,"query bytes in, exact FP32 online-softmax state out","[8, 8]",8,1024,128,131072,266240,"""""",,"""""","""""","""""","""""",8,128,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,64,,,
Replicate-All,,32768,4294967296,16,64,,,68853694464.0,4303355904.0,274877906944,134217728,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.012506104,0.012506104,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,256.0,,,,,,,,,,,0.484952587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 4303355904.0 exceeds capacity 1073741824.0,,16,64,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,64,,,4429185024.0,4294967296.0,4398046511104,134217728,4398063288320.0,47004301393920.0,3023662743552.0,267069894283.63635,30.236632556,0.200006104,0.200006104,30.43663866,30.43663866,30.43663866,30.43663866,30.43663866,30.43663866,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",30.43663866,30.236632556,0.200006104,4.125,4.0,4096.125,4096.015625,42.750163078308105,2816.00537109375,11.321615832673293,"(7,7)->(6,7)",,,,,4398046511104,,,,,,,,,,30.43663866,8388608,8388608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,64,,,
Central-KV-Stationary,,32768,4294967296,16,64,,,4429185024.0,4294967296.0,274877906944,134217728,25427968.0,355991552.0,17039360.0,12713984.0,0.000263241,0.01717987,0.0125,0.029943111,0.02967987,0.02968001,0.02967987,0.02967987,0.02967987,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.029943111,0.000263241,0.02967987,4.125,4.0,256.125,0.023681640625,0.0003237724304199219,0.015869140625,1.3402061855670102,"(7,7)->(6,7)",,,,,274877906944,8388608,17039360,17592186044416.0,8388608,17039360,17039360.0,1.3402061855670102,17592186044416.0,0.02967987,0.02967987,8388608,17039360,8.8367e-05,,0.0,0.0,0.0,8.8367e-05,0.0125,0.01717987,0.000174874,0.02967987,,,,,,,,,,,,,131072,266240,,,,,,,"query bytes in, exact FP32 online-softmax state out",[16],16,1024,64,131072,266240,"""""",,"""""","""""","""""","""""",16,64,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,64,,,
Replicate-All,,32768,4294967296,16,64,,,68853694464.0,4303355904.0,274877906944,134217728,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.012506104,0.012506104,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,0.484952587,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.484952587,0.472446483,0.012506104,64.125,4.0078125,256.125,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,256.0,,,,,,,,,,,0.484952587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,1024,1024,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 4303355904.0 exceeds capacity 1073741824.0,,16,64,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,17592253153280.0,188017205575680.0,12094650974208.0,1068279577134.5454,120.946530223,0.800024415,0.800024415,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,,,,17592186044416,,,,,,,,,,121.746554638,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,101711872.0,1087045632.0,46858240.0,6176395.636363637,0.000698287,0.068719477,0.8,0.869417764,0.868719477,0.868719637,0.868719477,0.868719477,0.868719477,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.869417764,0.000698287,0.868719477,4.5,4.0,16384.5,0.0947265625,0.0009886622428894043,0.04364013671875,7.586664255139567,"(7,7)->(6,7)",,,,,17592186044416,33554432,68157440,70368744177664.0,33554432,68157440,46858240.0,7.586664255139567,70368744177664.0,0.868719477,0.868719477,33554432,68157440,0.000209224,,0.0,0.0,0.0,0.000209224,0.8,0.068719477,0.000489063,0.868719477,,,,,,,,,,,,,8192,16640,,,,,,,"query bytes in, exact FP32 online-softmax state out","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,4096,4096,131072,266240,"""""",,"""""","""""","""""","""""",1,4096,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,32768,4294967296,16,256,,,69256347648.0,4328521728.0,1099511627776,536870912,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.050024415,0.050024415,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.522470898,0.472446483,0.050024415,64.5,4.03125,1024.5,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,1024.0,,,,,,,,,,,0.522470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 4328521728.0 exceeds capacity 1073741824.0,,16,256,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,17592253153280.0,188017205575680.0,12094650974208.0,1068279577134.5454,120.946530223,0.800024415,0.800024415,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,,,,17592186044416,,,,,,,,,,121.746554638,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,32768,4294967296,16,256,,,4831838208.0,4294967296.0,8796093022208,536870912,101711872.0,1080688640.0,51118080.0,11257173.333333334,0.000759297,0.068719477,0.4,0.469478774,0.468719477,0.468719627,0.468719477,0.468719477,0.468719477,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.469478774,0.000759297,0.468719477,4.5,4.0,8192.5,0.0947265625,0.0009828805923461914,0.047607421875,4.540933899332929,"(7,7)->(6,7)",,,,,8796093022208,33554432,68157440,70368744177664.0,33554432,68157440,51118080.0,4.540933899332929,70368744177664.0,0.468719477,0.468719477,33554432,68157440,0.000228916,,0.0,0.0,0.0,0.000228916,0.4,0.068719477,0.000530381,0.468719477,,,,,,,,,,,,,16384,33280,,,,,,,"query bytes in, exact FP32 online-softmax state out","[2, 2, 2, 2, 2, 2, 2, 2]",2,4096,2048,131072,266240,"""""",,"""""","""""","""""","""""",2,2048,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,32768,4294967296,16,256,,,69256347648.0,4328521728.0,1099511627776,536870912,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.050024415,0.050024415,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.522470898,0.472446483,0.050024415,64.5,4.03125,1024.5,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,1024.0,,,,,,,,,,,0.522470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 4328521728.0 exceeds capacity 1073741824.0,,16,256,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,17592253153280.0,188017205575680.0,12094650974208.0,1068279577134.5454,120.946530223,0.800024415,0.800024415,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,,,,17592186044416,,,,,,,,,,121.746554638,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,32768,4294967296,16,256,,,4831838208.0,4294967296.0,4398046511104,536870912,101711872.0,1118830592.0,68157440.0,21937854.74509804,0.000969074,0.068719477,0.2,0.269688551,0.268719477,0.268719617,0.268719477,0.268719477,0.268719477,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.269688551,0.000969074,0.268719477,4.5,4.0,4096.5,0.0947265625,0.0010175704956054688,0.0634765625,3.106841611996251,"(7,7)->(6,7)",,,,,4398046511104,33554432,68157440,70368744177664.0,33554432,68157440,68157440.0,3.106841611996251,70368744177664.0,0.268719477,0.268719477,33554432,68157440,0.000269579,,0.0,0.0,0.0,0.000269579,0.2,0.068719477,0.000699495,0.268719477,,,,,,,,,,,,,32768,66560,,,,,,,"query bytes in, exact FP32 online-softmax state out","[4, 4, 4, 4]",4,4096,1024,131072,266240,"""""",,"""""","""""","""""","""""",4,1024,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,32768,4294967296,16,256,,,69256347648.0,4328521728.0,1099511627776,536870912,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.050024415,0.050024415,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.522470898,0.472446483,0.050024415,64.5,4.03125,1024.5,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,1024.0,,,,,,,,,,,0.522470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",4,,,,,True,False,False,peak region SRAM 4328521728.0 exceeds capacity 1073741824.0,,16,256,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,17592253153280.0,188017205575680.0,12094650974208.0,1068279577134.5454,120.946530223,0.800024415,0.800024415,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,,,,17592186044416,,,,,,,,,,121.746554638,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,32768,4294967296,16,256,,,4831838208.0,4294967296.0,2199023255552,536870912,101711872.0,1373110272.0,68157440.0,39231722.057142854,0.00105296,0.068719477,0.1,0.169772437,0.168719477,0.168719617,0.168719477,0.168719477,0.168719477,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.169772437,0.00105296,0.168719477,4.5,4.0,2048.5,0.0947265625,0.0012488365173339844,0.0634765625,1.7373043146239024,"(7,7)->(6,7)",,,,,2199023255552,33554432,68157440,70368744177664.0,33554432,68157440,68157440.0,1.7373043146239024,70368744177664.0,0.168719477,0.168719477,33554432,68157440,0.000353465,,0.0,0.0,0.0,0.000353465,0.1,0.068719477,0.000699495,0.168719477,,,,,,,,,,,,,65536,133120,,,,,,,"query bytes in, exact FP32 online-softmax state out","[8, 8]",8,4096,512,131072,266240,"""""",,"""""","""""","""""","""""",8,512,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,32768,4294967296,16,256,,,69256347648.0,4328521728.0,1099511627776,536870912,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.050024415,0.050024415,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.522470898,0.472446483,0.050024415,64.5,4.03125,1024.5,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,1024.0,,,,,,,,,,,0.522470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 4328521728.0 exceeds capacity 1073741824.0,,16,256,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,256,,,4831838208.0,4294967296.0,17592186044416,536870912,17592253153280.0,188017205575680.0,12094650974208.0,1068279577134.5454,120.946530223,0.800024415,0.800024415,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,121.746554638,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",121.746554638,120.946530223,0.800024415,4.5,4.0,16384.5,16384.0625,171.00065231323242,11264.021484375,11.321615832673293,"(7,7)->(6,7)",,,,,17592186044416,,,,,,,,,,121.746554638,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,32768,4294967296,16,256,,,4831838208.0,4294967296.0,1099511627776,536870912,101711872.0,1423966208.0,68157440.0,50855936.0,0.00105296,0.068719477,0.05,0.119772437,0.118719477,0.118719617,0.118719477,0.118719477,0.118719477,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.119772437,0.00105296,0.118719477,4.5,4.0,1024.5,0.0947265625,0.0012950897216796875,0.0634765625,1.3402061855670102,"(7,7)->(6,7)",,,,,1099511627776,33554432,68157440,70368744177664.0,33554432,68157440,68157440.0,1.3402061855670102,70368744177664.0,0.118719477,0.118719477,33554432,68157440,0.000353465,,0.0,0.0,0.0,0.000353465,0.05,0.068719477,0.000699495,0.118719477,,,,,,,,,,,,,131072,266240,,,,,,,"query bytes in, exact FP32 online-softmax state out",[16],16,4096,256,131072,266240,"""""",,"""""","""""","""""","""""",16,256,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,32768,4294967296,16,256,,,69256347648.0,4328521728.0,1099511627776,536870912,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.050024415,0.050024415,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,0.522470898,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.522470898,0.472446483,0.050024415,64.5,4.03125,1024.5,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,1024.0,,,,,,,,,,,0.522470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 4328521728.0 exceeds capacity 1073741824.0,,16,256,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,512,,,5368709120.0,4294967296.0,35184372088832,1073741824,35184506306560.0,376034411151360.0,24189301948416.0,2136559154269.0908,241.893060445,1.600048829,1.600048829,243.493109274,243.493109274,243.493109274,243.493109274,243.493109274,243.493109274,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.493109274,241.893060445,1.600048829,5.0,4.0,32769.0,32768.125,342.00130462646484,22528.04296875,11.321615832673293,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.493109274,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,512,,,
Central-KV-Stationary,,32768,4294967296,16,512,,,5368709120.0,4294967296.0,35184372088832,1073741824,203423744.0,2174091264.0,93716480.0,12352791.272727273,0.001396573,0.137438954,1.6,1.738835527,1.737438954,1.737439114,1.737438954,1.737438954,1.737438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.738835527,0.001396573,1.737438954,5.0,4.0,32769.0,0.189453125,0.0019773244857788086,0.0872802734375,7.586664255139567,"(7,7)->(6,7)",,,,,35184372088832,67108864,136314880,140737488355328.0,67108864,136314880,93716480.0,7.586664255139567,140737488355328.0,1.737438954,1.737438954,67108864,136314880,0.000418448,,0.0,0.0,0.0,0.000418448,1.6,0.137438954,0.000978125,1.737438954,,,,,,,,,,,,,8192,16640,,,,,,,"query bytes in, exact FP32 online-softmax state out","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,8192,8192,131072,266240,"""""",,"""""","""""","""""","""""",1,8192,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,512,,,
Replicate-All,,32768,4294967296,16,512,,,69793218560.0,4362076160.0,2199023255552,1073741824,68719476736.0,734439407616.0,47244640256.0,12240656793.6,0.472446483,0.100048829,0.100048829,0.572495312,0.572495312,0.572495312,0.572495312,0.572495312,0.572495312,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.572495312,0.472446483,0.100048829,65.0,4.0625,2049.0,64.0,0.66796875,44.0,3.8596491228070176,"(7,7)->(6,7)",,64.0,0.66796875,2048.0,,,,,,,,,,,0.572495312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 4362076160.0 exceeds capacity 1073741824.0,,16,512,,,
Pull-KV-Independent,Single-Home,32768,4294967296,16,512,,,5368709120.0,4294967296.0,35184372088832,1073741824,35184506306560.0,376034411151360.0,24189301948416.0,2136559154269.0908,241.893060445,1.600048829,1.600048829,243.493109274,243.493109274,243.493109274,243.493109274,243.493109274,243.493109274,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.493109274,241.893060445,1.600048829,5.0,4.0,32769.0,32768.125,342.00130462646484,22528.04296875,11.321615832673293,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.493109274,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,512,,,
Central-KV-Stationary,,32768,4294967296,16,512,,,5368709120.0,4294967296.0,17592186044416,1073741824,203423744.0,2161377280.0,102236160.0,22514346.666666668,0.001518593,0.137438954,0.8,0.938957547,0.937438954,0.937439104,0.937438954,0.937438954,0.937438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.938957547,0.001518593,0.937438954,5.0,4.0,16385.0,0.189453125,0.001965761184692383,0.09521484375,4.540933899332929,"(7,7)->(6,7)",,,,,17592186044416,67108864,136314880,140737488355328.0,67108864,136314880,102236160.0,4.540933899332929,140737488355328.0,0.937438954,0.937438954,67108864,136314880,0.000457831,,0.0,0.0,0.0,0.000457831,0.8,0.137438954,0.001060762,0.937438954,,,,,,,,,,,,,16384,33280,,,,,,,"query bytes in, exact FP32 online-softmax state out","[2, 2, 2, 2, 2, 2, 2, 2]",2,8192,4096,131072,266240,"""""",,"""""","""""","""""","""""",2,4096,,,,True,False,False,peak region SRAM 4294967296.0 exceeds capacity 1073741824.0,,16,512,,,
