baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,reuse_group_size,shared_prefix_tokens,decode_tokens,cross_job_prefix_hit_rate_observed
pat_like_traffic_only,2.0,100,0.29446884945577123,45908.87150555255,289308.3838721637,289308.3838721638,289394.97114916204,26364.253984003302,44390.14190289155,47734.79241549967,0.040315029560974144,0.04031515839033711,0.04031555003159134,1186629.4803136557,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5482695984021330.0,1.894425158931999,3698688.0,11046912.0,1.786572177408,1096.5391968042659,0.07247757312,1.5878494093312001,10.999860959641254,688285689053160.0,711246584217600.0,0.03228260869568589,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.371520280838011,0.0,cohort_stage,latency_p50_ms,688285689053160.0,60.0,2.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8821333559025788,0.0,0.0,0.0,0.0,71048.39024639917,0.0,1449551462400.0,1984811761664.0,146.30865585058928,445.2536692842841,0.01292489469051361,188.7179147452116,513.860497623682,1283.867698162794,12.838676981627941,4.4756368700044646e-05,64,512,32,0.05764705882352941
waferagent_latency_safe,2.0,100,0.057447631772864646,8956.31558391669,1708992.1264837985,1734410.396063776,1737772.0444916966,10.92345534698535,10.923455346986884,10.923455346986884,0.040295743296494616,0.04029574329649677,0.04030349637480549,4976198.187961313,5477084.267556343,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1184.0,495.0,0.0,0.0,0.0,0.0,689.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,146.43165655434132,558.314529247582,0.013867393136024475,83.77291355282068,327.41183042526245,1232.4770409613848,12.324770409613848,7.362740420509494e-06,64,512,32,0.05764705882352941
apc_like,4.0,100,0.31801837503926467,49580.336742121515,289304.1838721637,289304.1838721637,289304.18387216376,28391.48152689422,40214.47375594888,42330.61330208913,0.040315029560973284,0.04031502956097578,0.04031502956097673,1206467.5141370485,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.3902463989,0.0,1449551462400.0,1984811761664.0,145.07566392421722,446.418734267354,0.012882053852081299,2.5588423013687134,409.7923170775175,1168.0335188284516,11.680335188284516,4.037388962700161e-05,64,512,32,0.05764705882352941
pat_like_traffic_only,4.0,100,0.3180141273971512,49579.674517725456,289308.3838721637,289308.3838721637,297988.69577244227,27405.14989841252,39345.94876200286,40810.67802638954,0.040315029560972424,0.040315171273272714,0.040316061484155126,1181207.904393155,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5420080514806356.0,1.8938692347911295,3698688.0,11046912.0,1.786572177408,1084.0161029612711,0.07247757312,1.5878494093312001,10.874630021211306,680518670195066.0,711246584217600.0,0.04320289855076909,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.339168369770048,0.0,cohort_stage,latency_p50_ms,680518670195066.0,79.0,2.0126582278481013,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0126582278481013,0.8888007619696026,0.0,0.0,0.0,0.0,71048.39024639892,0.0,1449551462400.0,1984811761664.0,146.4684046804905,445.3962566331029,0.014249235391616821,197.2595639526844,522.8851782158017,1298.3344374224544,12.983344374224544,4.506874565429276e-05,64,512,32,0.05764705882352941
waferagent_latency_safe,4.0,100,0.05831724208816821,9091.891310513776,1700733.6147246917,1712342.6984949117,1713882.9957435324,10.923455346986884,10.923455346986884,10.923455346986884,0.04029574329649354,0.040295743296494616,0.04030349637480549,4850379.824055494,5646460.654286201,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1184.0,495.0,0.0,0.0,0.0,0.0,689.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,146.76097221672535,563.0869753658772,0.013158656656742096,84.73206777125597,329.49820533394814,1237.2999340295792,12.372999340295792,7.3183945274646326e-06,64,512,32,0.05764705882352941
apc_like,8.0,100,0.331262159234656,51645.09567331981,289304.18387216364,289304.1838721637,289304.1838721637,28869.67951095332,41526.23456801079,44179.37960227937,0.040315029560973284,0.04031502956097587,0.04031502956097587,1207011.287224237,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.39024639872,0.0,1449551462400.0,1984811761664.0,145.6028437241912,447.73195032030344,0.01305900514125824,2.478211186826229,309.6939083188772,1068.1984471157193,10.681984471157193,3.692302105066443e-05,64,512,32,0.05764705882352941
pat_like_traffic_only,8.0,100,0.32506904386870045,50679.56421530587,289308.38387216366,289308.3838721637,297988.87245617557,28738.138037408455,41334.481779951246,43261.33243376466,0.040315029560972424,0.04031530010263344,0.040315933943085344,1184821.6654730139,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5398552420731826.0,1.8852146475818714,3698688.0,11046912.0,1.786572177408,1079.7104841463652,0.07247757312,1.5878494093312001,10.831573833062246,673689672194418.0,711246584217600.0,0.05280434782614263,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,15.46300846338272,0.0,cohort_stage,latency_p50_ms,673689672194418.0,99.0,2.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7165215024515028,0.0,0.0,0.0,0.0,71048.39024639876,0.0,1449551462400.0,1984811761664.0,146.37128356844187,549.2493556812406,0.012340955436229706,201.50076504796743,526.1802105233073,1403.39563973248,14.0339563973248,4.871090937984627e-05,64,512,32,0.05764705882352941
waferagent_latency_safe,8.0,100,0.05831961270842101,9092.260899693669,1707656.253915443,1713476.8303706162,1714246.977494499,10.92345534698552,10.923455346986884,10.923455346986884,0.040295743296482084,0.04029574329649354,0.04030349637479171,5428532.938724012,5533845.721594598,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1185.0,495.0,0.0,0.0,0.0,0.0,690.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,148.98303151130676,454.49391193687916,0.011506490409374237,86.49266976863146,334.0689241886139,1135.005691088736,11.35005691088736,6.669648008095222e-06,64,512,32,0.05764705882352941
apc_like,16.0,100,0.3383064978661658,52743.33624332671,289304.1838721637,289304.1838721637,289304.1838721637,30977.63064586855,43917.80212709944,44077.791331009685,0.040315029560972424,0.04031502956097587,0.04031502956097587,1209752.2623613202,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.3902463987,0.0,1449551462400.0,1984811761664.0,145.56518010795116,525.9126862511039,0.012779608368873596,2.4910783395171165,309.8840396851301,1143.9282689243555,11.439282689243555,3.954067492607811e-05,64,512,32,0.05764705882352941
pat_like_traffic_only,16.0,100,0.33025437529916857,51487.978126641574,289308.38387216366,289308.3838721637,300131.6192173818,29826.35168848205,40590.593943965585,41299.37526520848,0.04031117230807664,0.040315416049058035,0.04031606148416013,1157293.1232722967,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5183323019594478.0,1.9018782780770884,3698688.0,11046912.0,1.786572177408,1036.6646039188956,0.07247757312,1.5878494093312001,10.401115030787551,653728382189510.0,711246584217600.0,0.0808695652174729,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,22.64784067869186,0.0,cohort_stage,latency_p50_ms,653728382189510.0,145.0,2.0206896551724136,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0206896551724136,0.8616124772593892,0.0,0.0,0.0,0.0,71048.3902463987,0.0,1449551462400.0,1984811761664.0,146.16140723228455,546.9413539394736,0.013713724911212921,214.27642460912466,537.5649081543088,1412.6978432759643,14.126978432759643,4.896217775086477e-05,64,512,32,0.05764705882352941
waferagent_latency_safe,16.0,100,0.05832102850646401,9092.481628271766,1711038.2047027368,1714023.5776357842,1714375.8659718414,10.923455346985293,10.92345534698552,10.92345534698552,0.04029574329648215,0.040295743296494616,0.04030349637480506,5867274.115051419,5895153.42757905,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1186.0,495.0,0.0,0.0,0.0,0.0,691.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.3902463998,234711372791610.0,1449551462400.0,2868769718272.0,147.17081934213638,453.9383314549923,0.012809410691261292,85.30245628207922,329.65567987412214,1221.4510925114155,12.214510925114155,7.1744382970558065e-06,64,512,32,0.05764705882352941
apc_like,2.0,100,0.2944724914007522,45909.43929934288,289304.1838721637,289304.18387216376,289304.18387216376,27522.30413835388,45607.31718067107,48515.05803366733,0.040315029560974144,0.04031502956097576,0.04031502956097578,1211914.9647828646,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.39024639914,0.0,1449551462400.0,1984811761664.0,145.6509279087186,445.8797750994563,0.012489967048168182,2.5074221193790436,312.40348517894745,1168.6901478096843,11.686901478096843,4.0396586463682085e-05,64,512,128,0.05764705882352941
pat_like_traffic_only,2.0,100,0.29446884945577123,45908.87150555255,289308.3838721637,289308.3838721638,289394.97114916204,26364.253984003302,44390.14190289155,47734.79241549967,0.040315029560974144,0.04031515839033711,0.04031555003159134,1186629.4803136557,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5482695984021330.0,1.894425158931999,3698688.0,11046912.0,1.786572177408,1096.5391968042659,0.07247757312,1.5878494093312001,10.999860959641254,688285689053160.0,711246584217600.0,0.03228260869568589,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.371520280838011,0.0,cohort_stage,latency_p50_ms,688285689053160.0,60.0,2.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8821333559025788,0.0,0.0,0.0,0.0,71048.39024639917,0.0,1449551462400.0,1984811761664.0,146.68563287705183,446.71009480953217,0.013113953173160553,189.5738048478961,513.9423944056034,1287.5367291271687,12.875367291271687,4.488427323635194e-05,64,512,128,0.05764705882352941
waferagent_latency_safe,2.0,100,0.057447631772864646,8956.31558391669,1708992.1264837985,1734410.396063776,1737772.0444916966,10.92345534698535,10.923455346986884,10.923455346986884,0.040295743296494616,0.04029574329649677,0.04030349637480549,4976198.187961313,5477084.267556343,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1184.0,495.0,0.0,0.0,0.0,0.0,689.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,146.95272501558065,563.8415003195405,0.013217329978942871,83.50464887917042,329.70116939395666,1238.2878987118602,12.382878987118602,7.397454119682245e-06,64,512,128,0.05764705882352941
apc_like,4.0,100,0.31801837503926467,49580.336742121515,289304.1838721637,289304.1838721637,289304.18387216376,28391.48152689422,40214.47375594888,42330.61330208913,0.040315029560973284,0.04031502956097578,0.04031502956097673,1206467.5141370485,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.3902463989,0.0,1449551462400.0,1984811761664.0,145.8997167646885,447.03847728669643,0.012709759175777435,2.523571252822876,311.89675722271204,1068.6093717813492,10.686093717813492,3.693722494706613e-05,64,512,128,0.05764705882352941
pat_like_traffic_only,4.0,100,0.3180141273971512,49579.674517725456,289308.3838721637,289308.3838721637,297988.69577244227,27405.14989841252,39345.94876200286,40810.67802638954,0.040315029560972424,0.040315171273272714,0.040316061484155126,1181207.904393155,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5420080514806356.0,1.8938692347911295,3698688.0,11046912.0,1.786572177408,1084.0161029612711,0.07247757312,1.5878494093312001,10.874630021211306,680518670195066.0,711246584217600.0,0.04320289855076909,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,12.339168369770048,0.0,cohort_stage,latency_p50_ms,680518670195066.0,79.0,2.0126582278481013,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0126582278481013,0.8888007619696026,0.0,0.0,0.0,0.0,71048.39024639892,0.0,1449551462400.0,1984811761664.0,145.63319645822048,548.8184383139014,0.01335982233285904,196.71977497637272,522.4663568660617,1396.670963615179,13.96670963615179,4.8482275912571315e-05,64,512,128,0.05764705882352941
waferagent_latency_safe,4.0,100,0.05831724208816821,9091.891310513776,1700733.6147246917,1712342.6984949117,1713882.9957435324,10.923455346986884,10.923455346986884,10.923455346986884,0.04029574329649354,0.040295743296494616,0.04030349637480549,4850379.824055494,5646460.654286201,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1184.0,495.0,0.0,0.0,0.0,0.0,689.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,146.6061444953084,456.4044075086713,0.012876465916633606,85.50157677382231,329.53757978975773,1128.2762857154012,11.282762857154012,6.673540317711127e-06,64,512,128,0.05764705882352941
apc_like,8.0,100,0.331262159234656,51645.09567331981,289304.18387216364,289304.1838721637,289304.1838721637,28869.67951095332,41526.23456801079,44179.37960227937,0.040315029560973284,0.04031502956097587,0.04031502956097587,1207011.287224237,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.39024639872,0.0,1449551462400.0,1984811761664.0,146.65840100497007,529.416486620903,0.012254342436790466,2.441159449517727,311.37011107057333,1151.2956200167537,11.512956200167537,3.979533253226239e-05,64,512,128,0.05764705882352941
pat_like_traffic_only,8.0,100,0.32506904386870045,50679.56421530587,289308.38387216366,289308.3838721637,297988.87245617557,28738.138037408455,41334.481779951246,43261.33243376466,0.040315029560972424,0.04031530010263344,0.040315933943085344,1184821.6654730139,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5398552420731826.0,1.8852146475818714,3698688.0,11046912.0,1.786572177408,1079.7104841463652,0.07247757312,1.5878494093312001,10.831573833062246,673689672194418.0,711246584217600.0,0.05280434782614263,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,15.46300846338272,0.0,cohort_stage,latency_p50_ms,673689672194418.0,99.0,2.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7165215024515028,0.0,0.0,0.0,0.0,71048.39024639876,0.0,1449551462400.0,1984811761664.0,146.64508402347565,547.2347466275096,0.013832934200763702,202.85234414041042,525.6529990583658,1399.3588890880346,13.993588890880346,4.8570796506994466e-05,64,512,128,0.05764705882352941
waferagent_latency_safe,8.0,100,0.05831961270842101,9092.260899693669,1707656.253915443,1713476.8303706162,1714246.977494499,10.92345534698552,10.923455346986884,10.923455346986884,0.040295743296482084,0.04029574329649354,0.04030349637479171,5428532.938724012,5533845.721594598,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1185.0,495.0,0.0,0.0,0.0,0.0,690.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.39024639981,234711372791610.0,1449551462400.0,2868769718272.0,147.07164000719786,453.4124732017517,0.012734904885292053,85.6815604493022,330.59264812618494,1129.0826750919223,11.290826750919223,6.6348425157922085e-06,64,512,128,0.05764705882352941
apc_like,16.0,100,0.3383064978661658,52743.33624332671,289304.1838721637,289304.1838721637,289304.1838721637,30977.63064586855,43917.80212709944,44077.791331009685,0.040315029560972424,0.04031502956097587,0.04031502956097587,1209752.2623613202,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.3902463987,0.0,1449551462400.0,1984811761664.0,146.53662871569395,524.3516145274043,0.013386830687522888,2.467995509505272,310.55940967053175,1146.4724289253354,11.464724289253354,3.962861558310311e-05,64,512,128,0.05764705882352941
pat_like_traffic_only,16.0,100,0.33025437529916857,51487.978126641574,289308.38387216366,289308.3838721637,300131.6192173818,29826.35168848205,40590.593943965585,41299.37526520848,0.04031117230807664,0.040315416049058035,0.04031606148416013,1157293.1232722967,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5183323019594478.0,1.9018782780770884,3698688.0,11046912.0,1.786572177408,1036.6646039188956,0.07247757312,1.5878494093312001,10.401115030787551,653728382189510.0,711246584217600.0,0.0808695652174729,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,22.64784067869186,0.0,cohort_stage,latency_p50_ms,653728382189510.0,145.0,2.0206896551724136,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0206896551724136,0.8616124772593892,0.0,0.0,0.0,0.0,71048.3902463987,0.0,1449551462400.0,1984811761664.0,146.5705670416355,548.0488194152713,0.013840384781360626,212.48693484812975,535.8770359307528,1413.9712220057845,14.139712220057845,4.9006311318428696e-05,64,512,128,0.05764705882352941
waferagent_latency_safe,16.0,100,0.05832102850646401,9092.481628271766,1711038.2047027368,1714023.5776357842,1714375.8659718414,10.923455346985293,10.92345534698552,10.92345534698552,0.04029574329648215,0.040295743296494616,0.04030349637480506,5867274.115051419,5895153.42757905,0.9811542991755006,1666.0,0.0,0.0,2080509001728.0,301484026912768.0,1.407252855026636,3698688.0,11046912.0,1.786572177408,60.2968053825536,11.8080462127005,2.2950157746176,0.7618643954727969,527662502117178.0,711246584217600.0,0.2581159420292639,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,77.31504231691359,0.0,cohort_stage,latency_p50_ms,527662502117178.0,495.0,2.0,1186.0,495.0,0.0,0.0,0.0,0.0,691.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71048.3902463998,234711372791610.0,1449551462400.0,2868769718272.0,146.29716146737337,452.3746808990836,0.011887401342391968,85.85290890187025,420.89310474693775,1218.9693404361606,12.189693404361606,7.159861227829156e-06,64,512,128,0.05764705882352941
apc_like,2.0,100,0.2944724914007522,45909.43929934288,289304.1838721637,289304.18387216376,289304.18387216376,27522.30413835388,45607.31718067107,48515.05803366733,0.040315029560974144,0.04031502956097576,0.04031502956097578,1211914.9647828646,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5696482276147200.0,1.8871827601710258,3698688.0,11046912.0,1.786572177408,1139.29645522944,0.07247757312,1.5878494093312001,11.427433543892993,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71048.39024639914,0.0,1449551462400.0,1984811761664.0,145.66165767610073,447.3258052021265,0.01242663711309433,2.5471244007349014,407.9178115352988,1166.8326584622264,11.668326584622264,4.033238105460032e-05,64,512,512,0.05764705882352941
pat_like_traffic_only,2.0,100,0.29446884945577123,45908.87150555255,289308.3838721637,289308.3838721638,289394.97114916204,26364.253984003302,44390.14190289155,47734.79241549967,0.040315029560974144,0.04031515839033711,0.04031555003159134,1186629.4803136557,0.0,0.9811542991755006,1666.0,0.0,0.0,1447940849664.0,5482695984021330.0,1.894425158931999,3698688.0,11046912.0,1.786572177408,1096.5391968042659,0.07247757312,1.5878494093312001,10.999860959641254,688285689053160.0,711246584217600.0,0.03228260869568589,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,9.371520280838011,0.0,cohort_stage,latency_p50_ms,688285689053160.0,60.0,2.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8821333559025788,0.0,0.0,0.0,0.0,71048.39024639917,0.0,1449551462400.0,1984811761664.0,146.89499139785767,446.1786961182952,0.013762153685092926,189.3461486324668,516.3475843146443,1288.2905174046755,12.882905174046755,4.491055073061256e-05,64,512,512,0.05764705882352941
